schedule_fraction,n_eval,fraction_of_all_queries,eval_time_seconds,accuracy,balanced_accuracy,class_balance_l1_shift,wheel,schedule_type,trial
0.95,284,0.2537980339588919,0.0016922620000059396,0.9119718309859155,0.9072126797933249,0.029811577238228304,mod30,random_matched,23
1.0,298,0.26630920464700625,0.0017369679999319487,0.9060402684563759,0.9014331997498382,0.03196166279815993,mod30,random_matched,23
0.05,15,0.013404825737265416,0.0016145229999438016,0.8666666666666667,0.875,0.26738159070598744,mod30,random_matched,24
0.1,30,0.02680965147453083,0.0015027839999675052,0.8,0.8149801587301587,0.0716711349419124,mod30,random_matched,24
0.15,45,0.040214477211796246,0.0015863989999616024,0.8666666666666667,0.877913752913753,0.04944891271969018,mod30,random_matched,24
0.2,60,0.05361930294906166,0.001579701999844474,0.9,0.9061164529914529,0.08856121537086686,mod30,random_matched,24
0.25,75,0.06702412868632708,0.0016504230000009557,0.8933333333333333,0.899749373433584,0.04117962466487937,mod30,random_matched,24
0.3,90,0.08042895442359249,0.001599763999820425,0.9111111111111111,0.9168956043956044,0.05522788203753351,mod30,random_matched,24
0.35,105,0.0938337801608579,0.0015994759999102826,0.8952380952380953,0.8969566353187043,0.06475169156134308,mod30,random_matched,24
0.39999999999999997,120,0.10723860589812333,0.0015635300001122232,0.8666666666666667,0.8671445221445221,0.08856121537086689,mod30,random_matched,24
0.44999999999999996,135,0.12064343163538874,0.0016140679999807617,0.8740740740740741,0.8758154277971351,0.078363618309999,mod30,random_matched,24
0.49999999999999994,149,0.13315460232350312,0.0015739609998490778,0.8657718120805369,0.8665339495768696,0.10182869412406809,mod30,random_matched,24
0.5499999999999999,164,0.14655942806076855,0.001682176000031177,0.8658536585365854,0.8673691871427064,0.08320800366180608,mod30,random_matched,24
0.6,179,0.15996425379803395,0.0016485670000747632,0.8770949720670391,0.8783660130718954,0.06638009795258135,mod30,random_matched,24
0.65,194,0.17336907953529937,0.001770851999935985,0.8762886597938144,0.8774808823961383,0.04808232681978569,mod30,random_matched,24
0.7,209,0.1867739052725648,0.001663054999880842,0.8803827751196173,0.8813270672615175,0.03997075310748238,mod30,random_matched,24
0.75,224,0.20017873100983022,0.0016939939998792397,0.8794642857142857,0.8804859692168553,0.04727594791267717,mod30,random_matched,24
0.7999999999999999,239,0.21358355674709562,0.001613992999864422,0.8744769874476988,0.8764168440255397,0.07236736326890791,mod30,random_matched,24
0.85,254,0.22698838248436104,0.001693930000101318,0.8700787401574803,0.8718099720281174,0.06805148016015425,mod30,random_matched,24
0.9,269,0.24039320822162646,0.0016898960000162333,0.8661710037174721,0.868075271716366,0.07908681078100135,mod30,random_matched,24
0.95,284,0.2537980339588919,0.0017231159999937518,0.8661971830985915,0.8692640692640693,0.08895643746302664,mod30,random_matched,24
1.0,298,0.26630920464700625,0.0017286830000102782,0.8624161073825504,0.8654743122730928,0.09637679855575754,mod30,random_matched,24
0.05,15,0.013404825737265416,0.0016590770001130295,0.8,0.8250000000000001,0.4050044682752458,mod30,random_matched,25
0.1,30,0.02680965147453083,0.0015559850000954611,0.8333333333333334,0.8651515151515151,0.338337801608579,mod30,random_matched,25
0.15,45,0.040214477211796246,0.001536835000024439,0.8444444444444444,0.8558441558441559,0.12117962466487939,mod30,random_matched,25
0.2,60,0.05361930294906166,0.0015398819998608815,0.8,0.7975867269984918,0.05451295799821271,mod30,random_matched,25
0.25,75,0.06702412868632708,0.0015022940001472307,0.8266666666666667,0.8253968253968254,0.04189454870420026,mod30,random_matched,25
0.3,90,0.08042895442359249,0.0015570130001378857,0.8444444444444444,0.844078144078144,0.0716711349419124,mod30,random_matched,25
0.35,105,0.0938337801608579,0.0015511010001318937,0.8476190476190476,0.849717868338558,0.045704072513724076,mod30,random_matched,25
0.39999999999999997,120,0.10723860589812333,0.0016288130000248202,0.85,0.8530337221095334,0.038561215370866875,mod30,random_matched,25
0.44999999999999996,135,0.12064343163538874,0.0016392299999097304,0.8666666666666667,0.8706948823672084,0.06426372753450507,mod30,random_matched,25
0.49999999999999994,149,0.13315460232350312,0.0015817299999980605,0.8791946308724832,0.8791160593792172,0.018976675003448656,mod30,random_matched,25
0.5499999999999999,164,0.14655942806076855,0.0016521600000487524,0.8841463414634146,0.8850829725829726,0.02370365526711571,mod30,random_matched,25
0.6,179,0.15996425379803395,0.0017029569999067462,0.88268156424581,0.8845439524945339,0.05565623736276906,mod30,random_matched,25
0.65,194,0.17336907953529937,0.0015920499999992899,0.8814432989690721,0.8824953164726349,0.04143058511373374,mod30,random_matched,25
0.7,209,0.1867739052725648,0.0017314419999365782,0.8851674641148325,0.8846763134250721,0.029246892517669987,mod30,random_matched,25
0.75,224,0.20017873100983022,0.0016270610001356545,0.8839285714285714,0.883355819163018,0.02762351589429335,mod30,random_matched,25
0.7999999999999999,239,0.21358355674709562,0.0017175349998979073,0.8870292887029289,0.8868288552901901,0.028170699331815235,mod30,random_matched,25
0.85,254,0.22698838248436104,0.0019012789998669177,0.8858267716535433,0.885539418006278,0.03282599058495708,mod30,random_matched,25
0.9,269,0.24039320822162646,0.0018775460000597377,0.8884758364312267,0.8869004060954525,0.03243735278777188,mod30,random_matched,25
0.95,284,0.2537980339588919,0.0017785420000109298,0.8873239436619719,0.8848352460441663,0.043896084280481806,mod30,random_matched,25
1.0,298,0.26630920464700625,0.001753320000034364,0.8825503355704698,0.879294622697018,0.03229753315220324,mod30,random_matched,25
0.05,15,0.013404825737265416,0.001746854999964853,0.8666666666666667,0.8875,0.25522788203753355,mod30,random_matched,26
0.1,30,0.02680965147453083,0.0016489849999743456,0.8666666666666667,0.8583333333333334,0.38427167113494193,mod30,random_matched,26
0.15,45,0.040214477211796246,0.0015004399999725138,0.8888888888888888,0.8814484126984127,0.3842716711349419,mod30,random_matched,26
0.2,60,0.05361930294906166,0.0016221380001297803,0.8666666666666667,0.8648122710622711,0.35093833780160855,mod30,random_matched,26
0.25,75,0.06702412868632708,0.0015063259997987188,0.88,0.882853988117146,0.19760500446827522,mod30,random_matched,26
0.3,90,0.08042895442359249,0.0015659200000754936,0.8555555555555555,0.8475999025341131,0.1842716711349419,mod30,random_matched,26
0.35,105,0.0938337801608579,0.001528414999938832,0.8666666666666667,0.8603302611367127,0.17474786161113237,mod30,random_matched,26
0.39999999999999997,120,0.10723860589812333,0.001625056999955632,0.8833333333333333,0.8801322500326296,0.1342716711349419,mod30,random_matched,26
0.44999999999999996,135,0.12064343163538874,0.001733072999968499,0.8666666666666667,0.8652378565062389,0.08797537483864556,mod30,random_matched,26
0.49999999999999994,149,0.13315460232350312,0.00190002999988792,0.8590604026845637,0.8575967161493477,0.06677822360568814,mod30,random_matched,26
0.5499999999999999,164,0.14655942806076855,0.0017274550000365707,0.8719512195121951,0.8713934033701476,0.03477625929074299,mod30,random_matched,26
0.6,179,0.15996425379803395,0.0016470579998895118,0.8659217877094972,0.8649357878637939,0.06400367446992272,mod30,random_matched,26
0.65,194,0.17336907953529937,0.001589389000173469,0.8711340206185567,0.8699319050184651,0.07197147674193635,mod30,random_matched,26
0.7,209,0.1867739052725648,0.001679623999962132,0.8755980861244019,0.8740633423180593,0.07601626537706685,mod30,random_matched,26
0.75,224,0.20017873100983022,0.0016329780000887695,0.8839285714285714,0.8814492517891998,0.059866909230179954,mod30,random_matched,26
0.7999999999999999,239,0.21358355674709562,0.0017485230000602314,0.8786610878661087,0.8769596877061695,0.06054419479436582,mod30,random_matched,26
0.85,254,0.22698838248436104,0.001627132000066922,0.8818897637795275,0.8801539990064582,0.06387170772554235,mod30,random_matched,26
0.9,269,0.24039320822162646,0.0016974499999378168,0.8847583643122676,0.8824443539128182,0.08024955898621644,mod30,random_matched,26
0.95,284,0.2537980339588919,0.001702480999938416,0.8908450704225352,0.8877057331599862,0.054619944870294146,mod30,random_matched,26
1.0,298,0.26630920464700625,0.0017460809999647608,0.8959731543624161,0.8928674655331282,0.06166219839142087,mod30,random_matched,26
0.05,15,0.013404825737265416,0.0017945370000234107,0.9333333333333333,0.875,0.14977658623771226,mod30,random_matched,27
0.1,30,0.02680965147453083,0.0016254640001989173,0.8333333333333334,0.81875,0.1490616621983914,mod30,random_matched,27
0.15,45,0.040214477211796246,0.0016170940000392875,0.8888888888888888,0.8863095238095238,0.13261840929401253,mod30,random_matched,27
0.2,60,0.05361930294906166,0.0016181759999653877,0.8833333333333333,0.8786324786324786,0.08784629133154603,mod30,random_matched,27
0.25,75,0.06702412868632708,0.0016962660001809127,0.88,0.8660084033613445,0.13762287756925823,mod30,random_matched,27
0.3,90,0.08042895442359249,0.0016684339998391806,0.9,0.8800712719298245,0.18278224605302357,mod30,random_matched,27
0.35,105,0.0938337801608579,0.0015604420000272512,0.9047619047619048,0.8828869047619048,0.17643303970381716,mod30,random_matched,27
0.39999999999999997,120,0.10723860589812333,0.0016654900000503403,0.8916666666666667,0.8750915750915751,0.13833780160857914,mod30,random_matched,27
0.44999999999999996,135,0.12064343163538874,0.0016122819999964122,0.8814814814814815,0.8715292353823088,0.1524376923840731,mod30,random_matched,27
0.49999999999999994,149,0.13315460232350312,0.0017445690000386094,0.8926174496644296,0.8825141167578141,0.12867433170796075,mod30,random_matched,27
0.5499999999999999,164,0.14655942806076855,0.001610618000086106,0.9024390243902439,0.8965625,0.0807123084635672,mod30,random_matched,27
0.6,179,0.15996425379803395,0.0016763599999194412,0.9050279329608939,0.8988438771735109,0.06313498185231228,mod30,random_matched,27
0.65,194,0.17336907953529937,0.0015869189999193622,0.8969072164948454,0.8928846651764855,0.08266769851579558,mod30,random_matched,27
0.7,209,0.1867739052725648,0.0017891669999698934,0.8899521531100478,0.8882957402974064,0.06425764630929018,mod30,random_matched,27
0.75,224,0.20017873100983022,0.0016509350000433187,0.8883928571428571,0.8879999080292551,0.05451295799821271,mod30,random_matched,27
0.7999999999999999,239,0.21358355674709562,0.0016852010001002782,0.8870292887029289,0.8880744886719728,0.058697058416622705,mod30,random_matched,27
0.85,254,0.22698838248436104,0.0016586589999860735,0.8779527559055118,0.8802297379879307,0.07026098949427573,mod30,random_matched,27
0.9,269,0.24039320822162646,0.0016513870000380848,0.8773234200743495,0.8784723911333029,0.07318669417396709,mod30,random_matched,27
0.95,284,0.2537980339588919,0.0018251419999160134,0.8802816901408451,0.8815389029413252,0.076590013719493,mod30,random_matched,27
1.0,298,0.26630920464700625,0.001735127000074499,0.8859060402684564,0.8867201817663207,0.06122436739418588,mod30,random_matched,27
0.05,15,0.013404825737265416,0.0016493870000431343,0.8,0.8166666666666667,0.2823949955317247,mod30,random_matched,28
0.1,30,0.02680965147453083,0.0016298059999826364,0.9,0.8948412698412699,0.0788203753351206,mod30,random_matched,28
0.15,45,0.040214477211796246,0.0015330570001879096,0.8222222222222222,0.8229020979020979,0.07316056002383076,mod30,random_matched,28
0.2,60,0.05361930294906166,0.0016501590000643773,0.8166666666666667,0.8159919028340081,0.11760500446827521,mod30,random_matched,28
0.25,75,0.06702412868632708,0.0015624160000697884,0.8266666666666667,0.8240712074303406,0.037605004468275166,mod30,random_matched,28
0.3,90,0.08042895442359249,0.0016333220000888105,0.8555555555555555,0.8565899680030116,0.07316056002383078,mod30,random_matched,28
0.35,105,0.0938337801608579,0.0016066410000803444,0.8666666666666667,0.8661217948717949,0.11760500446827524,mod30,random_matched,28
0.39999999999999997,120,0.10723860589812333,0.0016148529998645245,0.875,0.8782374379652607,0.10093833780160855,mod30,random_matched,28
0.44999999999999996,135,0.12064343163538874,0.0015931549999095296,0.8814814814814815,0.8841497125165856,0.13241981928309007,mod30,random_matched,28
0.49999999999999994,149,0.13315460232350312,0.001748370000086652,0.8791946308724832,0.8833828522920204,0.12476384115731323,mod30,random_matched,28
0.5499999999999999,164,0.14655942806076855,0.0015900200000942277,0.8597560975609756,0.8659582437626212,0.13233723490049912,mod30,random_matched,28
0.6,179,0.15996425379803395,0.001690613999926427,0.8659217877094972,0.8703709028177113,0.13473722048317277,mod30,random_matched,28
0.65,194,0.17336907953529937,0.0016555960000914638,0.8711340206185567,0.8745681055441044,0.12310328625521677,mod30,random_matched,28
0.7,209,0.1867739052725648,0.0016597459998592967,0.8708133971291866,0.8727873109726731,0.10356991674897695,mod30,random_matched,28
0.75,224,0.20017873100983022,0.0016485019998526695,0.8794642857142857,0.8813565298527705,0.12236690923017998,mod30,random_matched,28
0.7999999999999999,239,0.21358355674709562,0.0017607950001092831,0.8702928870292888,0.870830864051203,0.096963442404119,mod30,random_matched,28
0.85,254,0.22698838248436104,0.0016432390000318264,0.8661417322834646,0.8653241194464243,0.07456038504570306,mod30,random_matched,28
0.9,269,0.24039320822162646,0.0016549720000966772,0.8698884758364313,0.86926860307142,0.05195823408446862,mod30,random_matched,28
0.95,284,0.2537980339588919,0.0017088390000026266,0.8732394366197183,0.87161012858084,0.05538773301111402,mod30,random_matched,28
1.0,298,0.26630920464700625,0.001729286999989199,0.8758389261744967,0.8749415204678361,0.06677822360568811,mod30,random_matched,28
0.05,15,0.013404825737265416,0.001702074999911929,0.8666666666666667,0.8541666666666666,0.2509383378016085,mod30,random_matched,29
0.1,30,0.02680965147453083,0.0014956929999243584,0.8,0.7916666666666666,0.12904378909740838,mod30,random_matched,29
0.15,45,0.040214477211796246,0.0014837589999388001,0.8222222222222222,0.8288461538461539,0.16133452487339883,mod30,random_matched,29
0.2,60,0.05361930294906166,0.0015453260000413138,0.8333333333333334,0.8218864468864469,0.16166219839142087,mod30,random_matched,29
0.25,75,0.06702412868632708,0.0015620060000856029,0.84,0.8240400326797386,0.15499553172475422,mod30,random_matched,29
0.3,90,0.08042895442359249,0.0014928739999504614,0.8444444444444444,0.8359486166007906,0.061662198391420925,mod30,random_matched,29
0.35,105,0.0938337801608579,0.0015714470000602887,0.8571428571428571,0.8511549513704687,0.07118600791523041,mod30,random_matched,29
0.39999999999999997,120,0.10723860589812333,0.0015208610000172484,0.8666666666666667,0.8622910135841171,0.06760500446827525,mod30,random_matched,29
0.44999999999999996,135,0.12064343163538874,0.0016721359997973195,0.8518518518518519,0.84086904158215,0.07316056002383078,mod30,random_matched,29
0.49999999999999994,149,0.13315460232350312,0.001598526999941896,0.8523489932885906,0.8418605482223311,0.09825407392746394,mod30,random_matched,29
0.5499999999999999,164,0.14655942806076855,0.002427298000156952,0.8536585365853658,0.845698848126706,0.11372305412062161,mod30,random_matched,29
0.6,179,0.15996425379803395,0.002610237999988385,0.8603351955307262,0.849724337270237,0.10425309908587574,mod30,random_matched,29
0.65,194,0.17336907953529937,0.0017657979999512463,0.865979381443299,0.8561680469289165,0.1168661267884617,mod30,random_matched,29
0.7,209,0.1867739052725648,0.0017042810000020836,0.8708133971291866,0.8613660848954966,0.0893911600839779,mod30,random_matched,29
0.75,224,0.20017873100983022,0.0017672849999144091,0.8660714285714286,0.854265873015873,0.09238159070598745,mod30,random_matched,29
0.7999999999999999,239,0.21358355674709562,0.0016889799999262323,0.8619246861924686,0.8537849860380544,0.07185883989365877,mod30,random_matched,29
0.85,254,0.22698838248436104,0.0017701629999464785,0.8661417322834646,0.855067894859046,0.08942883480047562,mod30,random_matched,29
0.9,269,0.24039320822162646,0.001747983000086606,0.8736059479553904,0.8627608289692689,0.09935185092903578,mod30,random_matched,29
0.95,284,0.2537980339588919,0.0017595540000456822,0.8802816901408451,0.8699138120333773,0.08709990056514236,mod30,random_matched,29
1.0,298,0.26630920464700625,0.0017034599998169142,0.8758389261744967,0.8660509197004549,0.09154266453149079,mod30,random_matched,29
0.05,13,0.01161751563896336,0.002032102999919516,0.9230769230769231,0.9375,0.44627758300680553,mod210,deterministic,-1
0.1,26,0.02323503127792672,0.001684540000042034,0.9230769230769231,0.9375,0.21550835223757472,mod210,deterministic,-1
0.15,39,0.03485254691689008,0.001551156000004994,0.8974358974358975,0.9109848484848485,0.27620815288375616,mod210,deterministic,-1
0.2,52,0.04647006255585344,0.0016237180000189255,0.9038461538461539,0.9186507936507936,0.30184917852478177,mod210,deterministic,-1
0.25,64,0.05719392314566577,0.0015425819999563828,0.921875,0.9302083333333333,0.2732629579982127,mod210,deterministic,-1
0.3,77,0.06881143878462913,0.0015644559998690966,0.9090909090909091,0.9085227272727272,0.25017699012337086,mod210,deterministic,-1
0.35,90,0.08042895442359249,0.0016250799999397714,0.9111111111111111,0.9149305555555556,0.19350610664283588,mod210,deterministic,-1
0.39999999999999997,103,0.09204647006255585,0.0015749839999443793,0.912621359223301,0.9156313131313131,0.18072655023122242,mod210,deterministic,-1
0.44999999999999996,116,0.10366398570151922,0.0015667729999222502,0.9224137931034483,0.9257146838668577,0.1752026131706265,mod210,deterministic,-1
0.49999999999999994,128,0.11438784629133154,0.0015951660000155243,0.9296875,0.9320512820512821,0.1795129579982127,mod210,deterministic,-1
0.5499999999999999,141,0.1260053619302949,0.0015866009998717345,0.9361702127659575,0.9367901064329636,0.16891981822676022,mod210,deterministic,-1
0.6,154,0.13762287756925826,0.0016735399999561196,0.935064935064935,0.9337530432136335,0.15926789921427992,mod210,deterministic,-1
0.65,167,0.14924039320822163,0.0016441380000742356,0.9341317365269461,0.933008658008658,0.13235726937545822,mod210,deterministic,-1
0.7,180,0.16085790884718498,0.0016997650000121212,0.9333333333333333,0.9315988835725678,0.14340184688710159,mod210,deterministic,-1
0.75,192,0.17158176943699732,0.0016319510000357695,0.9322916666666666,0.9304446908105445,0.1586796246648794,mod210,deterministic,-1
0.7999999999999999,205,0.18319928507596067,0.0016063119999216724,0.926829268292683,0.926482083055454,0.147195884827481,mod210,deterministic,-1
0.85,218,0.19481680071492405,0.0017619180000565393,0.9174311926605505,0.9166392775096935,0.14625607726426773,mod210,deterministic,-1
0.9,231,0.2064343163538874,0.0016758520000621502,0.922077922077922,0.9210004830599653,0.12896486891124964,mod210,deterministic,-1
0.95,244,0.21805183199285075,0.0017041680000602355,0.9221311475409836,0.9214994459671345,0.12669391582062436,mod210,deterministic,-1
1.0,256,0.2287756925826631,0.001953770000000077,0.91796875,0.9157271740605074,0.1037687109025916,mod210,deterministic,-1
0.05,13,0.01161751563896336,0.0016862709999259096,0.9230769230769231,0.75,0.4355537224169932,mod210,random_matched,0
0.1,26,0.02323503127792672,0.0015800369999396935,0.8846153846153846,0.7321428571428572,0.5608716573864027,mod210,random_matched,0
0.15,39,0.03485254691689008,0.0015444850000676524,0.8974358974358975,0.8741830065359477,0.3949955317247542,mod210,random_matched,0
0.2,52,0.04647006255585344,0.001577729000018735,0.9038461538461539,0.8939393939393939,0.4078160445452671,mod210,random_matched,0
0.25,64,0.05719392314566577,0.001975209999955041,0.921875,0.9191025641025641,0.2593554512957998,mod210,random_matched,0
0.3,77,0.06881143878462913,0.0019003259999408328,0.922077922077922,0.9141369047619048,0.30927428246463096,mod210,random_matched,0
0.35,90,0.08042895442359249,0.0017019649999383546,0.9333333333333333,0.9281045751633987,0.27810545129579983,mod210,random_matched,0
0.39999999999999997,103,0.09204647006255585,0.001641277999851809,0.9223300970873787,0.9162328899171004,0.23538700469385804,mod210,random_matched,0
0.44999999999999996,116,0.10366398570151922,0.001746030000049359,0.9137931034482759,0.9085623678646935,0.2194847616406274,mod210,random_matched,0
0.49999999999999994,128,0.11438784629133154,0.0016125849999752973,0.9140625,0.9092965367965368,0.1798620420017873,mod210,random_matched,0
0.5499999999999999,141,0.1260053619302949,0.0018889730001774296,0.9078014184397163,0.8989388152921989,0.17952959519327666,mod210,random_matched,0
0.6,154,0.13762287756925826,0.0023512230000051204,0.9090909090909091,0.9010157558151264,0.15343012662047512,mod210,random_matched,0
0.65,167,0.14924039320822163,0.0017711279999730323,0.9041916167664671,0.8987974987974988,0.13111578451675737,mod210,random_matched,0
0.7,180,0.16085790884718498,0.0016544330001124763,0.9,0.895056173251662,0.11215370866845395,mod210,random_matched,0
0.75,192,0.17158176943699732,0.001866524999968533,0.9010416666666666,0.8955739003729342,0.112153708668454,mod210,random_matched,0
0.7999999999999999,205,0.18319928507596067,0.00170106699988537,0.8975609756097561,0.8911278619138291,0.11621874931886042,mod210,random_matched,0
0.85,218,0.19481680071492405,0.001742734999879758,0.8990825688073395,0.8951155731109648,0.08310172090086987,mod210,random_matched,0
0.9,231,0.2064343163538874,0.00167304100000365,0.8917748917748918,0.88760430345336,0.07016933022294952,mod210,random_matched,0
0.95,244,0.21805183199285075,0.001783414999863453,0.8975409836065574,0.8943268750240264,0.05363395303183463,mod210,random_matched,0
1.0,256,0.2287756925826631,0.0016909580001538416,0.89453125,0.8928283717456251,0.03531333780160856,mod210,random_matched,0
0.05,13,0.01161751563896336,0.0018098130001362733,0.9230769230769231,0.95,0.43912834261359734,mod210,random_matched,1
0.1,26,0.02323503127792672,0.0016500369999903342,0.8461538461538461,0.8819444444444444,0.36220526569052036,mod210,random_matched,1
0.15,39,0.03485254691689008,0.0016112800001337746,0.8717948717948718,0.8964285714285714,0.28528218876744343,mod210,random_matched,1
0.2,52,0.04647006255585344,0.0016478410000217991,0.8846153846153846,0.898989898989899,0.18646456314016638,mod210,random_matched,1
0.25,64,0.05719392314566577,0.0015769970000292233,0.875,0.8862681436210847,0.18886840929401255,mod210,random_matched,1
0.3,77,0.06881143878462913,0.001630040000009103,0.8701298701298701,0.8743421052631579,0.12030686025324094,mod210,random_matched,1
0.35,90,0.08042895442359249,0.001569971999970221,0.8777777777777778,0.882491789819376,0.1434018468871016,mod210,random_matched,1
0.39999999999999997,103,0.09204647006255585,0.0016705820000879612,0.8737864077669902,0.8806818181818182,0.1613090745030671,mod210,random_matched,1
0.44999999999999996,116,0.10366398570151922,0.0016025279999212216,0.8879310344827587,0.8923280423280423,0.12347847523959202,mod210,random_matched,1
0.49999999999999994,128,0.11438784629133154,0.0015942879999784054,0.875,0.8767867544268406,0.08576295799821271,mod210,random_matched,1
0.5499999999999999,141,0.1260053619302949,0.0016171639999811305,0.8723404255319149,0.8730820246179967,0.0679938394843421,mod210,random_matched,1
0.6,154,0.13762287756925826,0.0016833380000207399,0.8701298701298701,0.8704335222461077,0.06734909415874563,mod210,random_matched,1
0.65,167,0.14924039320822163,0.0017447729999275907,0.874251497005988,0.8744209635167082,0.0787807762491104,mod210,random_matched,1
0.7,180,0.16085790884718498,0.0020235039999079163,0.8722222222222222,0.8716071428571428,0.05522788203753354,mod210,random_matched,1
0.75,192,0.17158176943699732,0.0027192760001071292,0.875,0.8736026529136377,0.04052167113494187,mod210,random_matched,1
0.7999999999999999,205,0.18319928507596067,0.002854722999927617,0.8780487804878049,0.8765036712841521,0.055816386582096394,mod210,random_matched,1
0.85,218,0.19481680071492405,0.003002938000008726,0.8807339449541285,0.8780206669738728,0.06011264972821406,mod210,random_matched,1
0.9,231,0.2064343163538874,0.002833183999882749,0.8787878787878788,0.8770425055798635,0.037951324814595594,mod210,random_matched,1
0.95,244,0.21805183199285075,0.002867147999950248,0.8811475409836066,0.8795918211492809,0.03437641922676857,mod210,random_matched,1
1.0,256,0.2287756925826631,0.0028915909999795986,0.8828125,0.8802338443232752,0.030412198391420897,mod210,random_matched,1
0.05,13,0.01161751563896336,0.0027421570000569773,1.0,1.0,0.32295318622396374,mod210,random_matched,2
0.1,26,0.02323503127792672,0.0026706319999902917,1.0,1.0,0.09218395545473293,mod210,random_matched,2
0.15,39,0.03485254691689008,0.0027387840000301367,0.9743589743589743,0.9807692307692308,0.22038908365986115,mod210,random_matched,2
0.2,52,0.04647006255585344,0.002636962999986281,0.9615384615384616,0.9722222222222222,0.1632639032102839,mod210,random_matched,2
0.25,64,0.05719392314566577,0.0027579059999425226,0.953125,0.9611842105263158,0.1570878016085791,mod210,random_matched,2
0.3,77,0.06881143878462913,0.0027142890000959596,0.935064935064935,0.9381967670011149,0.15911702238779987,mod210,random_matched,2
0.35,90,0.08042895442359249,0.0025222259998827212,0.9222222222222223,0.9297619047619048,0.18278224605302357,mod210,random_matched,2
0.39999999999999997,103,0.09204647006255585,0.0018678490000638703,0.9029126213592233,0.9047979797979798,0.16163877248236552,mod210,random_matched,2
0.44999999999999996,116,0.10366398570151922,0.0019710770000074262,0.8793103448275862,0.882390289449113,0.14523435333271703,mod210,random_matched,2
0.49999999999999994,128,0.11438784629133154,0.001982659000077547,0.8828125,0.8860714285714286,0.1102128016085791,mod210,random_matched,2
0.5499999999999999,141,0.1260053619302949,0.0018192320001162443,0.8936170212765957,0.8960488448808805,0.09149506588329243,mod210,random_matched,2
0.6,154,0.13762287756925826,0.0017815159999372554,0.8961038961038961,0.9009631195677708,0.09332312013277161,mod210,random_matched,2
0.65,167,0.14924039320822163,0.0017161660000510892,0.8982035928143712,0.9032106333574863,0.0760623525067827,mod210,random_matched,2
0.7,180,0.16085790884718498,0.0017113359999711975,0.8944444444444445,0.8979500891265596,0.07167113494191243,mod210,random_matched,2
0.75,192,0.17158176943699732,0.0016721560000405589,0.9010416666666666,0.9028830987321553,0.052921134941912445,mod210,random_matched,2
0.7999999999999999,205,0.18319928507596067,0.001682846999983667,0.8975609756097561,0.898613825678254,0.06028902112077422,mod210,random_matched,2
0.85,218,0.19481680071492405,0.0016230999999606865,0.9036697247706422,0.9040521989401158,0.048429544727845164,mod210,random_matched,2
0.9,231,0.2064343163538874,0.0016623730000446812,0.8917748917748918,0.8906972265023113,0.04656290983368733,mod210,random_matched,2
0.95,244,0.21805183199285075,0.0016246010000031674,0.8852459016393442,0.8820438732677822,0.03669845734628402,mod210,random_matched,2
1.0,256,0.2287756925826631,0.001635885000041526,0.890625,0.888803949673515,0.024275301608579103,mod210,random_matched,2
0.05,13,0.01161751563896336,0.0016468930000428372,0.9230769230769231,0.9166666666666666,0.13143603492128964,mod210,random_matched,3
0.1,26,0.02323503127792672,0.0015982209999947372,0.8846153846153846,0.8888888888888888,0.16326390321028386,mod210,random_matched,3
0.15,39,0.03485254691689008,0.001497935999850597,0.9230769230769231,0.9353146853146854,0.16910703237780986,mod210,random_matched,3
0.2,52,0.04647006255585344,0.0015282809999916935,0.9230769230769231,0.9198778195488722,0.2075685708393483,mod210,random_matched,3
0.25,64,0.05719392314566577,0.0016059100000802573,0.921875,0.9246031746031745,0.2508378016085791,mod210,random_matched,3
0.3,77,0.06881143878462913,0.0015899190000254748,0.8961038961038961,0.9008799171842651,0.15911702238779984,mod210,random_matched,3
0.35,90,0.08042895442359249,0.0016570059999594378,0.8888888888888888,0.8854590725178959,0.09389335716413466,mod210,random_matched,3
0.39999999999999997,103,0.09204647006255585,0.0015595910001593438,0.8640776699029126,0.855489417989418,0.03286568277848631,mod210,random_matched,3
0.44999999999999996,116,0.10366398570151922,0.0016959370000222407,0.8793103448275862,0.8712681782276017,0.04893531786385624,mod210,random_matched,3
0.49999999999999994,128,0.11438784629133154,0.0015707170000496262,0.8828125,0.8748155901116428,0.06113159070598745,mod210,random_matched,3
0.5499999999999999,141,0.1260053619302949,0.0015754670000660553,0.8723404255319149,0.8683531746031745,0.04384613922004832,mod210,random_matched,3
0.6,154,0.13762287756925826,0.0016343469999355875,0.8766233766233766,0.8718945528156055,0.05093833780160856,mod210,random_matched,3
0.65,167,0.14924039320822163,0.0016084939998108894,0.8802395209580839,0.8747345279575245,0.05692636175370436,mod210,random_matched,3
0.7,180,0.16085790884718498,0.0016296920000513637,0.8777777777777778,0.8700361092690871,0.05627047959487638,mod210,random_matched,3
0.75,192,0.17158176943699732,0.0016914589998577867,0.8854166666666666,0.8770817931115413,0.06113159070598742,mod210,random_matched,3
0.7999999999999999,205,0.18319928507596067,0.0016239050000876887,0.8829268292682927,0.8748181968122591,0.07050720373155472,mod210,random_matched,3
0.85,218,0.19481680071492405,0.0017392699999163597,0.8853211009174312,0.8800478524743232,0.09680989743463606,mod210,random_matched,3
0.9,231,0.2064343163538874,0.0016818209999200917,0.8831168831168831,0.8775642498335028,0.11587340273667349,mod210,random_matched,3
