schedule_name,schedule_type,trial,schedule_fraction,n_eval,fraction_of_all_queries,eval_time_seconds,accuracy,balanced_accuracy,class_balance_l1_shift,mean_confidence,median_confidence,lane_coverage_fraction
global_low_conf,global_low_confidence,-1,0.05,15,0.013404825737265416,0.0022605459998885635,0.4666666666666667,0.29166666666666663,0.6545129579982127,0.026458975726096297,0.02679496605225684,0.625
global_low_conf,global_low_confidence,-1,0.1,30,0.02680965147453083,0.001905698999962624,0.5333333333333333,0.4107142857142857,0.7878462913315462,0.048686443222601364,0.05909826552100517,0.75
global_low_conf,global_low_confidence,-1,0.15,45,0.040214477211796246,0.001924158000292664,0.4666666666666667,0.39583333333333326,0.7434018468871015,0.06379913808784946,0.07292054167339485,0.75
global_low_conf,global_low_confidence,-1,0.2,60,0.05361930294906166,0.001808616999824153,0.4,0.3557692307692308,0.7211796246648795,0.07823861667872496,0.08181061710775031,0.75
global_low_conf,global_low_confidence,-1,0.25,75,0.06702412868632708,0.0018489200001567951,0.38666666666666666,0.3777610878903982,0.547846291331546,0.08844436947616664,0.09354124511130268,0.75
global_low_conf,global_low_confidence,-1,0.3,90,0.08042895442359249,0.0017939330000444897,0.35555555555555557,0.3627880184331797,0.5211796246648794,0.09524820467446111,0.10655755508450757,0.875
global_low_conf,global_low_confidence,-1,0.35,105,0.0938337801608579,0.0018065109998133266,0.3333333333333333,0.34239214999805495,0.4640367675220223,0.10080183563863074,0.12166141706640188,1.0
global_low_conf,global_low_confidence,-1,0.39999999999999997,120,0.10723860589812333,0.001803688000109105,0.35,0.3586762768348446,0.38784629133154597,0.11015097752530552,0.12926738066593346,1.0
global_low_conf,global_low_confidence,-1,0.44999999999999996,135,0.12064343163538874,0.0018241159996250644,0.3851851851851852,0.4090278251768935,0.3582166617019164,0.12236119174029259,0.12926738066593346,1.0
global_low_conf,global_low_confidence,-1,0.49999999999999994,149,0.13315460232350312,0.0019125389999317122,0.40939597315436244,0.440500338066261,0.30283510564921945,0.13455570365786657,0.12926738066593346,1.0
global_low_conf,global_low_confidence,-1,0.5499999999999999,164,0.14655942806076855,0.0018241899997519795,0.43902439024390244,0.466291597602958,0.27402515312016396,0.14722654470089644,0.12926738066593346,1.0
global_low_conf,global_low_confidence,-1,0.6,179,0.15996425379803395,0.0019047800001317228,0.4748603351955307,0.4980309280783274,0.22769731554011213,0.16026542634415464,0.12926738066593346,1.0
global_low_conf,global_low_confidence,-1,0.65,194,0.17336907953529937,0.0018568319997029903,0.5051546391752577,0.52506105006105,0.2194614116064601,0.17310906856468214,0.131595865921664,1.0
global_low_conf,global_low_confidence,-1,0.7,209,0.1867739052725648,0.0019255799998063594,0.507177033492823,0.5294337606837607,0.24111582881160984,0.18628753375300747,0.146320276107396,1.0
global_low_conf,global_low_confidence,-1,0.75,224,0.20017873100983022,0.0019845619999614428,0.5178571428571429,0.5355052082032323,0.23308438656964123,0.19963763965868345,0.1762469036461131,1.0
global_low_conf,global_low_confidence,-1,0.7999999999999999,239,0.21358355674709562,0.001885345000118832,0.5271966527196653,0.5438693398799782,0.22606107515302437,0.21292437996790808,0.1967471406409136,1.0
global_low_conf,global_low_confidence,-1,0.85,254,0.22698838248436104,0.001891763000003266,0.5511811023622047,0.5668006432123758,0.19624524146277963,0.22674483631113376,0.2227687441787077,1.0
global_low_conf,global_low_confidence,-1,0.9,269,0.24039320822162646,0.0019006640000043262,0.5687732342007435,0.5834653281805566,0.1846244821617815,0.24101029501394144,0.23738398480659392,1.0
global_low_conf,global_low_confidence,-1,0.95,284,0.2537980339588919,0.0018411810001452977,0.5845070422535211,0.5974235659393081,0.18127352137849442,0.25553127644953333,0.2540942391854608,1.0
global_low_conf,global_low_confidence,-1,1.0,298,0.26630920464700625,0.0018243980002807803,0.6006711409395973,0.610975233562489,0.16189550833378316,0.2694954547922809,0.2636491038364531,1.0
global_high_conf,global_high_confidence,-1,0.05,15,0.013404825737265416,0.0017615799997656723,1.0,1.0,0.8157283288650581,5.339733220186715,5.184451906977186,0.5
global_high_conf,global_high_confidence,-1,0.1,30,0.02680965147453083,0.0019044420000682294,1.0,1.0,0.47095621090259165,4.534019373500006,4.134612223064351,0.75
global_high_conf,global_high_confidence,-1,0.15,45,0.040214477211796246,0.0018352070001128595,1.0,1.0,0.4487339886803694,4.118418773452675,3.676859631708043,0.875
global_high_conf,global_high_confidence,-1,0.2,60,0.05361930294906166,0.0018680049997783499,1.0,1.0,0.33762287756925824,3.8501444398840365,3.4765985116286116,1.0
global_high_conf,global_high_confidence,-1,0.25,75,0.06702412868632708,0.0018728800000644696,1.0,1.0,0.2983378016085791,3.659142231623059,3.294905951849783,1.0
global_high_conf,global_high_confidence,-1,0.3,90,0.08042895442359249,0.00197127499995986,1.0,1.0,0.2716711349419124,3.511323442889951,3.1346633059442275,1.0
global_high_conf,global_high_confidence,-1,0.35,105,0.0938337801608579,0.0019913139999516716,1.0,1.0,0.20691944338056945,3.3865415820552145,3.0319397536572,1.0
global_high_conf,global_high_confidence,-1,0.39999999999999997,120,0.10723860589812333,0.0019825870003842283,1.0,1.0,0.18310991957104564,3.282998366765482,2.9632617950009297,1.0
global_high_conf,global_high_confidence,-1,0.44999999999999996,135,0.12064343163538874,0.0020021190002808,1.0,1.0,0.20903584549697152,3.194807649176,2.8928118350165146,1.0
global_high_conf,global_high_confidence,-1,0.49999999999999994,149,0.13315460232350312,0.0020395449996613024,1.0,1.0,0.22852378981713065,3.120033248228198,2.8452889419441245,1.0
global_high_conf,global_high_confidence,-1,0.5499999999999999,164,0.14655942806076855,0.002029548999871622,1.0,1.0,0.22132130168486677,3.048454992462727,2.7757686500029584,1.0
global_high_conf,global_high_confidence,-1,0.6,179,0.15996425379803395,0.0020202249997964827,1.0,1.0,0.2344271870834395,2.985218962834175,2.7168571924051617,1.0
global_high_conf,global_high_confidence,-1,0.65,194,0.17336907953529937,0.002041661000021122,1.0,1.0,0.21668831707249664,2.9280999337846336,2.6281761176562526,1.0
global_high_conf,global_high_confidence,-1,0.7,209,0.1867739052725648,0.002034424999692419,1.0,1.0,0.17278756237412934,2.875058760145548,2.5891594259338775,1.0
global_high_conf,global_high_confidence,-1,0.75,224,0.20017873100983022,0.002140381000117486,1.0,1.0,0.15262351589429338,2.8251732272502985,2.562762936582731,1.0
global_high_conf,global_high_confidence,-1,0.7999999999999999,239,0.21358355674709562,0.002084365999962756,1.0,1.0,0.1600951237843113,2.7777575450029,2.526033435365467,1.0
global_high_conf,global_high_confidence,-1,0.85,254,0.22698838248436104,0.0019474780001473846,1.0,1.0,0.15021145145060624,2.7317999386037553,2.4963593722605366,1.0
global_high_conf,global_high_confidence,-1,0.9,269,0.24039320822162646,0.0019107630000689824,1.0,1.0,0.1648178970203746,2.6888134409870057,2.432439817197044,1.0
global_high_conf,global_high_confidence,-1,0.95,284,0.2537980339588919,0.0021192529998188547,1.0,1.0,0.16379690115671688,2.6486164935356387,2.3965613534829737,1.0
global_high_conf,global_high_confidence,-1,1.0,298,0.26630920464700625,0.00209122300020681,1.0,1.0,0.16025214267292823,2.612746387216435,2.3698454648508656,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.05,15,0.013404825737265416,0.0015535590000581578,0.5333333333333333,0.5138888888888888,0.6709562109025916,0.1055818983154977,0.07292054167339485,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.1,30,0.02680965147453083,0.0016312130001097103,0.5,0.4666666666666666,0.3383378016085792,0.14958508502457188,0.12926738066593346,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.15,45,0.040214477211796246,0.0020546460000332445,0.5333333333333333,0.4990637651821862,0.3605600238308013,0.21076771406031594,0.14043568111682303,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.2,60,0.05361930294906166,0.001915132999783964,0.6,0.6189123376623377,0.3211796246648793,0.2772877729777553,0.24139177955725843,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.25,75,0.06702412868632708,0.0017176699998344702,0.6533333333333333,0.6550925925925926,0.2545129579982127,0.3292034269817558,0.3030137569933223,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.3,90,0.08042895442359249,0.0018160280001211504,0.7,0.7002005347593583,0.23229073577599046,0.38899381305743663,0.3234901075296259,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.35,105,0.0938337801608579,0.0019025999999939813,0.7333333333333333,0.7301269478042933,0.2164177199029746,0.4497459405228303,0.37993140026164257,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.39999999999999997,120,0.10723860589812333,0.0021827440000379283,0.7666666666666667,0.7704166666666666,0.22117962466487934,0.513333358837416,0.4681218317313749,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.44999999999999996,135,0.12064343163538874,0.0019801890002781875,0.7925925925925926,0.7950757575757577,0.13599443947969417,0.5812540801620647,0.5264291912661102,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.49999999999999994,149,0.13315460232350312,0.0018596139998408034,0.8120805369127517,0.8132352941176471,0.1283384613539174,0.638221105100304,0.5932459398522534,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.5499999999999999,164,0.14655942806076855,0.001874123999641597,0.8292682926829268,0.8306553643724697,0.11548856775431024,0.6990472745748286,0.6890706553431463,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.6,179,0.15996425379803395,0.002507751999928587,0.8435754189944135,0.8451312230027489,0.11596547196469317,0.764108832457919,0.7284248883283788,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.65,194,0.17336907953529937,0.0028102449996367795,0.8556701030927835,0.8563088512241054,0.12667790645182092,0.8324432085415788,0.8289237584102285,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.7,209,0.1867739052725648,0.0021498070000234293,0.8660287081339713,0.8657432960909405,0.1262832929264424,0.8987919502134102,0.8867025604050578,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.75,224,0.20017873100983022,0.0020787809999092133,0.875,0.8755253124796916,0.11701295799821271,0.9649963375460325,0.9464967135734046,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.7999999999999999,239,0.21358355674709562,0.002140901000075246,0.8828451882845189,0.8832751936573133,0.1256426651111834,1.034988112850888,1.0268056247744464,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.85,254,0.22698838248436104,0.002179815000090457,0.889763779527559,0.8892270089638511,0.08600902099033866,1.1045319613305828,1.0585274709451071,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.9,269,0.24039320822162646,0.002189570000155072,0.895910780669145,0.8944265811639086,0.07310031859300825,1.1794366520265582,1.1231080811215108,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,0.95,284,0.2537980339588919,0.0018880160000662727,0.9014084507042254,0.898815545234216,0.048420999634986,1.2649802574239977,1.199463083421917,1.0
hybrid_lane_low_conf,hybrid_lane_low_confidence,-1,1.0,298,0.26630920464700625,0.001955849000296439,0.9060402684563759,0.9031874039938557,0.09511728472809494,1.3942796218388787,1.2382444230860443,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.05,15,0.013404825737265416,0.0021912150000389374,1.0,1.0,0.9376228775692583,3.926594498588087,3.4859404694333045,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.1,30,0.02680965147453083,0.002301822999925207,1.0,1.0,0.47167113494191243,3.385567255163826,3.117011135945241,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.15,45,0.040214477211796246,0.002580766999926709,1.0,1.0,0.28310991957104564,3.0674536412262876,2.782798329910693,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.2,60,0.05361930294906166,0.0021228010000413633,1.0,1.0,0.23833780160857906,2.8525647416523934,2.592092628709183,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.25,75,0.06702412868632708,0.0020345849998193444,1.0,1.0,0.21833780160857907,2.6826756556823463,2.5002048721019836,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.3,90,0.08042895442359249,0.0019345749997228268,1.0,1.0,0.1605600238308013,2.5483093561188523,2.338334675511403,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.35,105,0.0938337801608579,0.0018687319998207386,1.0,1.0,0.15738542065619815,2.4341610520033408,2.253739138061879,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.39999999999999997,120,0.10723860589812333,0.0018964910000249802,1.0,1.0,0.15500446827524578,2.334495042662611,2.1994748187698803,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.44999999999999996,135,0.12064343163538874,0.0019121770001220284,1.0,1.0,0.13762287756925826,2.2412846138795723,2.107818032797873,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.49999999999999994,149,0.13315460232350312,0.001996551000047475,1.0,1.0,0.11525151291601438,2.1523745031181063,1.9769143136941405,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.5499999999999999,164,0.14655942806076855,0.0020257769997442665,1.0,1.0,0.12126463087687181,2.064607159566174,1.9160391277568944,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.6,179,0.15996425379803395,0.0020612190000974806,1.0,1.0,0.08917579043539473,1.9820795700150031,1.864526478501359,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.65,194,0.17336907953529937,0.0019932479999624775,1.0,1.0,0.05173986346424919,1.902064064131016,1.7755923460416612,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.7,209,0.1867739052725648,0.0020118699999329692,0.9952153110047847,0.9952830188679245,0.05468826831885959,1.8233451199649229,1.6952621812672608,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.75,224,0.20017873100983022,0.0021272930002851353,0.9910714285714286,0.9919583118888318,0.0691704966168773,1.746201810800817,1.608792067694897,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.7999999999999999,239,0.21358355674709562,0.0020311630000833247,0.9874476987447699,0.9882821519279612,0.06509847031681754,1.6727411851871596,1.5517763980755312,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.85,254,0.22698838248436104,0.0018866489999709302,0.9724409448818898,0.9713054345407287,0.0536333762569223,1.5996361439564615,1.4443845643539834,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.9,269,0.24039320822162646,0.0019014879999303957,0.9479553903345725,0.9453431495720053,0.07318669417396709,1.528213491420735,1.3850620432778455,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,0.95,284,0.2537980339588919,0.0018927000000985572,0.9295774647887324,0.9265095846872591,0.08363226724061976,1.458467624312583,1.3284331097267446,1.0
hybrid_lane_high_conf,hybrid_lane_high_confidence,-1,1.0,298,0.26630920464700625,0.0018865239999286132,0.9060402684563759,0.9031874039938557,0.09511728472809494,1.3942796218388787,1.2382444230860443,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.05,15,0.013404825737265416,0.0015355890000137151,0.9333333333333333,0.9375,0.39499553172475427,1.2622643831084217,1.2477676167627783,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.1,30,0.02680965147453083,0.0016669369997543981,0.9333333333333333,0.9444444444444444,0.1949955317247542,1.2071942152333426,1.2043928167409397,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.15,45,0.040214477211796246,0.001729595999677258,0.9111111111111111,0.9158549783549783,0.17706285373845698,1.2691307337051199,1.1800644040725692,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.2,60,0.05361930294906166,0.002089830999921105,0.9333333333333333,0.9395833333333333,0.2545129579982127,1.3730705595280122,1.2568556039032703,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.25,75,0.06702412868632708,0.001997042999846599,0.92,0.9197670521199933,0.2545129579982127,1.3886041892483425,1.2287212294093104,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.3,90,0.08042895442359249,0.0017947159999494033,0.9,0.9045283663704716,0.2545129579982127,1.306455926286699,1.1147288898983798,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.35,105,0.0938337801608579,0.0018210859998362139,0.9047619047619048,0.9115649701176017,0.1947657347121154,1.338146693504461,1.1231080811215108,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.39999999999999997,120,0.10723860589812333,0.001835270000356104,0.9083333333333333,0.9121041921041921,0.17117962466487935,1.3969021879904486,1.2088688806130432,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.44999999999999996,135,0.12064343163538874,0.0019009510001524177,0.9111111111111111,0.9138332715362748,0.150809254294509,1.4019208246268533,1.2287212294093104,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.49999999999999994,149,0.13315460232350312,0.0019029810000574798,0.912751677852349,0.9163950829045169,0.18236560687574593,1.4009487345657117,1.2287212294093104,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.5499999999999999,164,0.14655942806076855,0.001907562000269536,0.9207317073170732,0.9242805781056056,0.16607816212210377,1.407210856069488,1.2382444230860443,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.6,179,0.15996425379803395,0.002031189999797789,0.9217877094972067,0.923591999398451,0.16369364107018938,1.403850850722333,1.2287212294093104,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.65,194,0.17336907953529937,0.0019761069997912273,0.9226804123711341,0.9242930004186807,0.14105930368609673,1.392985235667572,1.2192604129010087,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.7,209,0.1867739052725648,0.0019348440000612754,0.9186602870813397,0.9185518673872711,0.14542204890730362,1.4042848716483056,1.2477676167627783,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.75,224,0.20017873100983022,0.0019586059997891425,0.9196428571428571,0.9189151978739771,0.1495276394740202,1.3912404335605582,1.2568556039032703,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.7999999999999999,239,0.21358355674709562,0.0024990880001496407,0.9163179916317992,0.916239134542706,0.14041227784819826,1.4234352738852307,1.2659435910437624,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.85,254,0.22698838248436104,0.002111148000039975,0.9094488188976378,0.9086285840596185,0.1323735337372373,1.395881210257398,1.2262191342856485,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.9,269,0.24039320822162646,0.002096895999784465,0.9070631970260223,0.9049245403138224,0.11036141536355812,1.4038423359702124,1.2477676167627783,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,0.95,284,0.2537980339588919,0.0019466520002424659,0.9084507042253521,0.9071297647102832,0.10475902780400007,1.3916902017255046,1.2284868443670198,1.0
hybrid_lane_round_robin,hybrid_lane_round_robin,-1,1.0,298,0.26630920464700625,0.0019586109997362655,0.9060402684563759,0.9031874039938557,0.09511728472809494,1.3942796218388789,1.2382444230860443,1.0
random_matched,random_matched,0,0.05,15,0.013404825737265416,0.0016569670001445047,0.9333333333333333,0.95,0.41215370866845397,1.3449567934125493,1.4195588214949422,0.5
random_matched,random_matched,0,0.1,30,0.02680965147453083,0.0017465840001023025,0.9333333333333333,0.9494949494949495,0.27882037533512055,1.2428032488905487,1.2417238201585983,0.5
random_matched,random_matched,0,0.15,45,0.040214477211796246,0.0017513460002192005,0.8888888888888888,0.8812500000000001,0.1734882335418528,1.0891300107086117,1.0256948587303505,0.625
random_matched,random_matched,0,0.2,60,0.05361930294906166,0.0017377210001541243,0.8666666666666667,0.8603670634920635,0.12904378909740838,1.0894949388612913,1.0616513769482598,0.625
random_matched,random_matched,0,0.25,75,0.06702412868632708,0.0017812549999689509,0.8533333333333334,0.8466693695021869,0.1016621983914209,1.140248358228855,1.0976078951661692,0.75
random_matched,random_matched,0,0.3,90,0.08042895442359249,0.001834727000186831,0.8444444444444444,0.8368135011441648,0.010783437593089112,1.2333702339204395,1.1350388238621512,0.875
random_matched,random_matched,0,0.35,105,0.0938337801608579,0.001832027999626007,0.8571428571428571,0.8509913999044434,0.033805693859313146,1.2661929896115218,1.1893451168304043,0.875
random_matched,random_matched,0,0.39999999999999997,120,0.10723860589812333,0.0020247279999239254,0.8666666666666667,0.8624185794044665,0.028328865058087516,1.2786854248874515,1.1962335058906028,1.0
random_matched,random_matched,0,0.44999999999999996,135,0.12064343163538874,0.0019278219997431734,0.8666666666666667,0.8647727272727272,0.03300565981531131,1.267697063194063,1.1890165318167758,1.0
random_matched,random_matched,0,0.49999999999999994,149,0.13315460232350312,0.0020783999998457148,0.87248322147651,0.8702489837398374,0.038673072194133074,1.2478348936895642,1.1532002233703849,1.0
random_matched,random_matched,0,0.5499999999999999,164,0.14655942806076855,0.001900337999813928,0.8719512195121951,0.8717055319458066,0.05847991455785878,1.2619359195428688,1.1711083775935802,1.0
random_matched,random_matched,0,0.6,179,0.15996425379803395,0.0018834609995792562,0.8659217877094972,0.8653036153036153,0.03330986864768523,1.2519000652544325,1.1532002233703849,1.0
random_matched,random_matched,0,0.65,194,0.17336907953529937,0.0018690409997361712,0.8556701030927835,0.8551479056798206,0.05173986346424922,1.2260154322425185,1.1150916079599784,1.0
random_matched,random_matched,0,0.7,209,0.1867739052725648,0.0019191930000488355,0.861244019138756,0.859594330400782,0.06068302611268603,1.2262326703039794,1.1168774243539177,1.0
random_matched,random_matched,0,0.75,224,0.20017873100983022,0.0019237419996898097,0.8571428571428571,0.8551344987228608,0.0509383378016085,1.224198269280689,1.1150916079599784,1.0
random_matched,random_matched,0,0.7999999999999999,239,0.21358355674709562,0.0019341319998602557,0.8661087866108786,0.8630330284982543,0.04675423738319848,1.2406553321265466,1.1893451168304043,1.0
random_matched,random_matched,0,0.85,254,0.22698838248436104,0.0019528349998836347,0.8700787401574803,0.8675730519480519,0.05093833780160856,1.250347254585091,1.195027589045054,1.0
random_matched,random_matched,0,0.9,269,0.24039320822162646,0.00197680599967498,0.862453531598513,0.860254329004329,0.03987229702569001,1.2394883684897124,1.1890165318167758,1.0
random_matched,random_matched,0,0.95,284,0.2537980339588919,0.0020880470001429785,0.8626760563380281,0.8610600201691132,0.03780412591725507,1.2401602704698118,1.1971276816926482,1.0
random_matched,random_matched,0,1.0,298,0.26630920464700625,0.0022001930001351866,0.8691275167785235,0.8671714873605232,0.032735364149438256,1.264356687009399,1.2195583129378602,1.0
random_matched,random_matched,1,0.05,15,0.013404825737265416,0.0014936370002942567,0.8,0.7833333333333333,0.2788203753351206,1.3120049407078642,1.201114574929257,0.75
random_matched,random_matched,1,0.1,30,0.02680965147453083,0.0016243309996752942,0.8666666666666667,0.8916666666666666,0.20500446827524574,1.5845109140972633,1.5075085172456468,0.75
random_matched,random_matched,1,0.15,45,0.040214477211796246,0.0016979090000859287,0.9111111111111111,0.9182692307692308,0.14977658623771226,1.4835001643199879,1.4320847802667798,0.875
random_matched,random_matched,1,0.2,60,0.05361930294906166,0.0018379419998382218,0.9333333333333333,0.9411764705882353,0.18310991957104558,1.575588390629703,1.6313012942235878,1.0
random_matched,random_matched,1,0.25,75,0.06702412868632708,0.0018239539999740373,0.9066666666666666,0.9206521739130434,0.20310991957104557,1.5237749789980082,1.4320847802667798,1.0
random_matched,random_matched,1,0.3,90,0.08042895442359249,0.002024245000029623,0.9222222222222223,0.9319645732689211,0.1935061066428359,1.57636403728772,1.4443845643539834,1.0
random_matched,random_matched,1,0.35,105,0.0938337801608579,0.001835155000208033,0.9238095238095239,0.9245618386243386,0.16810928124601057,1.5058306528463459,1.3306759216999062,1.0
random_matched,random_matched,1,0.39999999999999997,120,0.10723860589812333,0.001794264000182011,0.9083333333333333,0.9092261904761905,0.16644325290437895,1.481205591172513,1.3590138815288957,1.0
