label,wheel,subset_type,trial,n_queries_total,n_queries_eval,query_fraction,eval_time_seconds,accuracy,balanced_accuracy,class_balance_l1_shift,schedule_fraction,fraction_of_all_queries
mod30_random_progress_0.4_04,mod30,random_progress,4,1119,120,0.10723860589812333,0.000798533999841311,0.9166666666666666,0.9106886808367072,0.2176050044682752,0.4,0.10723860589812333
mod30_random_progress_0.4_05,mod30,random_progress,5,1119,120,0.10723860589812333,0.0008006130001376732,0.8666666666666667,0.8723733208322739,0.2176050044682752,0.4,0.10723860589812333
mod30_random_progress_0.4_06,mod30,random_progress,6,1119,120,0.10723860589812333,0.0007358069999554573,0.9083333333333333,0.9001273236567354,0.11644325290437899,0.4,0.10723860589812333
mod30_random_progress_0.4_07,mod30,random_progress,7,1119,120,0.10723860589812333,0.0006395590000920492,0.9333333333333333,0.9277295285359801,0.10093833780160852,0.4,0.10723860589812333
mod30_random_progress_0.4_08,mod30,random_progress,8,1119,120,0.10723860589812333,0.0006710630000270612,0.8833333333333333,0.8797582317863624,0.15093833780160854,0.4,0.10723860589812333
mod30_random_progress_0.4_09,mod30,random_progress,9,1119,120,0.10723860589812333,0.0006929400001354225,0.9,0.9070235858026556,0.18762287756925827,0.4,0.10723860589812333
mod30_progress_0.5,mod30,deterministic_progress,-1,1119,149,0.13315460232350312,0.0006991699999616685,0.912751677852349,0.9163950829045169,0.18236560687574593,0.5,0.13315460232350312
mod30_random_progress_0.5_00,mod30,random_progress,0,1119,149,0.13315460232350312,0.0007332749999022781,0.8590604026845637,0.8693121693121693,0.05402714552182861,0.5,0.13315460232350312
mod30_random_progress_0.5_01,mod30,random_progress,1,1119,149,0.13315460232350312,0.000671200999931898,0.8859060402684564,0.88498511060692,0.08087278310572124,0.5,0.13315460232350312
mod30_random_progress_0.5_02,mod30,random_progress,2,1119,149,0.13315460232350312,0.000740283999903113,0.8590604026845637,0.8570900537634407,0.1152515129160144,0.5,0.13315460232350312
mod30_random_progress_0.5_03,mod30,random_progress,3,1119,149,0.13315460232350312,0.0007664729998850817,0.8859060402684564,0.8849874084249084,0.09791820357342063,0.5,0.13315460232350312
mod30_random_progress_0.5_04,mod30,random_progress,4,1119,149,0.13315460232350312,0.0007241040000280918,0.9060402684563759,0.9082081203769596,0.036309984346042434,0.5,0.13315460232350312
mod30_random_progress_0.5_05,mod30,random_progress,5,1119,149,0.13315460232350312,0.0007464660000096046,0.8456375838926175,0.8494973692878441,0.10149282377002475,0.5,0.13315460232350312
mod30_random_progress_0.5_06,mod30,random_progress,6,1119,149,0.13315460232350312,0.0007947400001739879,0.8791946308724832,0.8687121212121212,0.14924639089311523,0.5,0.13315460232350312
mod30_random_progress_0.5_07,mod30,random_progress,7,1119,149,0.13315460232350312,0.000792318000094383,0.8590604026845637,0.8585393772893772,0.06837360778739404,0.5,0.13315460232350312
mod30_random_progress_0.5_08,mod30,random_progress,8,1119,149,0.13315460232350312,0.0007597050000640593,0.9060402684563759,0.9035068426197459,0.13026971588966665,0.5,0.13315460232350312
mod30_random_progress_0.5_09,mod30,random_progress,9,1119,149,0.13315460232350312,0.0007679130001179146,0.9194630872483222,0.9211872586872587,0.06122436739418585,0.5,0.13315460232350312
mod30_progress_0.6,mod30,deterministic_progress,-1,1119,179,0.15996425379803395,0.0007753360000606335,0.9217877094972067,0.923591999398451,0.16369364107018938,0.6,0.15996425379803395
mod30_random_progress_0.6_00,mod30,random_progress,0,1119,179,0.15996425379803395,0.0007561259999420145,0.8994413407821229,0.8956696497712441,0.048387177298166245,0.6,0.15996425379803395
mod30_random_progress_0.6_01,mod30,random_progress,1,1119,179,0.15996425379803395,0.0007839300001251104,0.8715083798882681,0.867593681324128,0.06724879057019181,0.6,0.15996425379803395
mod30_random_progress_0.6_02,mod30,random_progress,2,1119,179,0.15996425379803395,0.0007573020000108954,0.9050279329608939,0.8998436601495112,0.00693955596826773,0.6,0.15996425379803395
mod30_random_progress_0.6_03,mod30,random_progress,3,1119,179,0.15996425379803395,0.0007968249999521504,0.8938547486033519,0.8902334435008159,0.11194152800035947,0.6,0.15996425379803395
mod30_random_progress_0.6_04,mod30,random_progress,4,1119,179,0.15996425379803395,0.000737060999881578,0.8603351955307262,0.8640262385147295,0.17183139375240267,0.6,0.15996425379803395
mod30_random_progress_0.6_05,mod30,random_progress,5,1119,179,0.15996425379803395,0.0007463919998826896,0.8938547486033519,0.8831395733969264,0.1521909526163124,0.6,0.15996425379803395
mod30_random_progress_0.6_06,mod30,random_progress,6,1119,179,0.15996425379803395,0.0007062119998408889,0.8715083798882681,0.8647239163223819,0.08917579043539475,0.6,0.15996425379803395
mod30_random_progress_0.6_07,mod30,random_progress,7,1119,179,0.15996425379803395,0.0007335489999604761,0.9106145251396648,0.9145604395604395,0.138311840679777,0.6,0.15996425379803395
mod30_random_progress_0.6_08,mod30,random_progress,8,1119,179,0.15996425379803395,0.0007647899999483343,0.8268156424581006,0.8141343925852367,0.08211641479573245,0.6,0.15996425379803395
mod30_random_progress_0.6_09,mod30,random_progress,9,1119,179,0.15996425379803395,0.0007761320000554406,0.9050279329608939,0.8976925054914403,0.12615014403322994,0.6,0.15996425379803395
mod30_progress_0.7,mod30,deterministic_progress,-1,1119,209,0.1867739052725648,0.0008647069998914958,0.9186602870813397,0.9185518673872711,0.14542204890730362,0.7000000000000001,0.1867739052725648
mod30_random_progress_0.7_00,mod30,random_progress,0,1119,209,0.1867739052725648,0.0007967779999944469,0.9186602870813397,0.9157867771540587,0.025980134347567657,0.7000000000000001,0.1867739052725648
mod30_random_progress_0.7_01,mod30,random_progress,1,1119,209,0.1867739052725648,0.0009901680000439228,0.8899521531100478,0.8833686510319807,0.04596551090130882,0.7000000000000001,0.1867739052725648
mod30_random_progress_0.7_02,mod30,random_progress,2,1119,209,0.1867739052725648,0.0007532490001267433,0.8851674641148325,0.8766510817241189,0.06529240478725448,0.7000000000000001,0.1867739052725648
mod30_random_progress_0.7_03,mod30,random_progress,3,1119,209,0.1867739052725648,0.0009822659999372263,0.8947368421052632,0.8892349726775957,0.09400053875854639,0.7000000000000001,0.1867739052725648
mod30_random_progress_0.7_04,mod30,random_progress,4,1119,209,0.1867739052725648,0.0008819899999252812,0.8899521531100478,0.8939850725009179,0.08339640229015141,0.7000000000000001,0.1867739052725648
mod30_random_progress_0.7_05,mod30,random_progress,5,1119,209,0.1867739052725648,0.0008759820000250329,0.8803827751196173,0.8755383716225329,0.057955026488961864,0.7000000000000001,0.1867739052725648
mod30_random_progress_0.7_06,mod30,random_progress,6,1119,209,0.1867739052725648,0.0009090389999073523,0.8851674641148325,0.8805109309751904,0.06644688738663618,0.7000000000000001,0.1867739052725648
mod30_random_progress_0.7_07,mod30,random_progress,7,1119,209,0.1867739052725648,0.0009359850000691949,0.8899521531100478,0.8851894507291809,0.0505748895758773,0.7000000000000001,0.1867739052725648
mod30_random_progress_0.7_08,mod30,random_progress,8,1119,209,0.1867739052725648,0.0008155349999015016,0.9043062200956937,0.9007209774817991,0.055723026796823893,0.7000000000000001,0.1867739052725648
mod30_random_progress_0.7_09,mod30,random_progress,9,1119,209,0.1867739052725648,0.0008659170000555605,0.8755980861244019,0.8662516727524596,0.07140688670249834,0.7000000000000001,0.1867739052725648
mod30_progress_0.8,mod30,deterministic_progress,-1,1119,239,0.21358355674709562,0.0008029580001220893,0.9163179916317992,0.916239134542706,0.14041227784819826,0.8,0.21358355674709562
mod30_random_progress_0.8_00,mod30,random_progress,0,1119,239,0.21358355674709562,0.0007440689998929884,0.891213389121339,0.8834864989397206,0.07334701859475551,0.8,0.21358355674709562
mod30_random_progress_0.8_01,mod30,random_progress,1,1119,239,0.21358355674709562,0.0008039619999635761,0.891213389121339,0.8907631203534373,0.08564879730482605,0.8,0.21358355674709562
mod30_random_progress_0.8_02,mod30,random_progress,2,1119,239,0.21358355674709562,0.0008424059999470046,0.8744769874476988,0.8719757992146052,0.07421449964665103,0.8,0.21358355674709562
mod30_random_progress_0.8_03,mod30,random_progress,3,1119,239,0.21358355674709562,0.0008078920000116341,0.9205020920502092,0.9183404756032392,0.07837990435273579,0.8,0.21358355674709562
mod30_random_progress_0.8_04,mod30,random_progress,4,1119,239,0.21358355674709562,0.000784099999918908,0.9037656903765691,0.9006307402745846,0.027071391447085452,0.8,0.21358355674709562
mod30_random_progress_0.8_05,mod30,random_progress,5,1119,239,0.21358355674709562,0.000779289000092831,0.8786610878661087,0.8762214006848568,0.05032885757980268,0.8,0.21358355674709562
mod30_random_progress_0.8_06,mod30,random_progress,6,1119,239,0.21358355674709562,0.000806194000006144,0.899581589958159,0.895764320220842,0.05315564928339328,0.8,0.21358355674709562
mod30_random_progress_0.8_07,mod30,random_progress,7,1119,239,0.21358355674709562,0.0008695609999449516,0.8786610878661087,0.8738048034643985,0.0751941549724986,0.8,0.21358355674709562
mod30_random_progress_0.8_08,mod30,random_progress,8,1119,239,0.21358355674709562,0.000831348000019716,0.9121338912133892,0.9131353021978021,0.030526359084807553,0.8,0.21358355674709562
mod30_random_progress_0.8_09,mod30,random_progress,9,1119,239,0.21358355674709562,0.0008787690001099691,0.8828451882845189,0.8813077986882902,0.027071391447085452,0.8,0.21358355674709562
mod30_progress_0.9,mod30,deterministic_progress,-1,1119,269,0.24039320822162646,0.0008478709999053535,0.9070631970260223,0.9049245403138224,0.11036141536355812,0.9,0.24039320822162646
mod30_random_progress_0.9_00,mod30,random_progress,0,1119,269,0.24039320822162646,0.0008292280001569452,0.8736059479553904,0.8735783484457544,0.05823043011717183,0.9,0.24039320822162646
mod30_random_progress_0.9_01,mod30,random_progress,1,1119,269,0.24039320822162646,0.0007738720000816102,0.8661710037174721,0.8678636493899943,0.09926547534807692,0.9,0.24039320822162646
mod30_random_progress_0.9_02,mod30,random_progress,2,1119,269,0.24039320822162646,0.0008325250000780215,0.895910780669145,0.8908404582256315,0.06072867768951962,0.9,0.24039320822162646
mod30_random_progress_0.9_03,mod30,random_progress,3,1119,269,0.24039320822162646,0.0007973300000685413,0.8810408921933085,0.8857148935161848,0.10891296331363307,0.9,0.24039320822162646
mod30_random_progress_0.9_04,mod30,random_progress,4,1119,269,0.24039320822162646,0.0007692980000228999,0.8996282527881041,0.8973338149489044,0.0505961576155024,0.9,0.24039320822162646
mod30_random_progress_0.9_05,mod30,random_progress,5,1119,269,0.24039320822162646,0.0007850189999771828,0.862453531598513,0.8622082166199814,0.051958234084468674,0.9,0.24039320822162646
mod30_random_progress_0.9_06,mod30,random_progress,6,1119,269,0.24039320822162646,0.0007850480001252436,0.8661710037174721,0.8695733509438945,0.0939566992568378,0.9,0.24039320822162646
mod30_random_progress_0.9_07,mod30,random_progress,7,1119,269,0.24039320822162646,0.00102600800005348,0.8513011152416357,0.8445786071879742,0.05465580992056765,0.9,0.24039320822162646
mod30_random_progress_0.9_08,mod30,random_progress,8,1119,269,0.24039320822162646,0.0008942330000536458,0.8847583643122676,0.8843927199561002,0.04943340941028734,0.9,0.24039320822162646
mod30_random_progress_0.9_09,mod30,random_progress,9,1119,269,0.24039320822162646,0.0008603400001447881,0.8810408921933085,0.8758929780606717,0.05329373345160143,0.9,0.24039320822162646
mod30_progress_1.0,mod30,deterministic_progress,-1,1119,298,0.26630920464700625,0.0009349870001642557,0.9060402684563759,0.9031874039938557,0.09511728472809494,1.0,0.26630920464700625
mod30_random_progress_1.0_00,mod30,random_progress,0,1119,298,0.26630920464700625,0.0008340570000200387,0.8959731543624161,0.8912337662337662,0.06156023774822916,1.0,0.26630920464700625
mod30_random_progress_1.0_01,mod30,random_progress,1,1119,298,0.26630920464700625,0.0008748380000724865,0.8859060402684564,0.8837354772129565,0.037851389363705495,1.0,0.26630920464700625
mod30_random_progress_1.0_02,mod30,random_progress,2,1119,298,0.26630920464700625,0.0007875339999827702,0.8993288590604027,0.9005877034358047,0.06281975157589176,1.0,0.26630920464700625
mod30_random_progress_1.0_03,mod30,random_progress,3,1119,298,0.26630920464700625,0.0008569579999857524,0.8590604026845637,0.8550915171850131,0.038673072194133074,1.0,0.26630920464700625
mod30_random_progress_1.0_04,mod30,random_progress,4,1119,298,0.26630920464700625,0.0008113339999908931,0.8926174496644296,0.885013423820585,0.09984945810916984,1.0,0.26630920464700625
mod30_random_progress_1.0_05,mod30,random_progress,5,1119,298,0.26630920464700625,0.0009325909998096904,0.8590604026845637,0.8563797037793961,0.05093833780160853,1.0,0.26630920464700625
mod30_random_progress_1.0_06,mod30,random_progress,6,1119,298,0.26630920464700625,0.0008026880000215897,0.8791946308724832,0.8724102626278956,0.06629241112930406,1.0,0.26630920464700625
mod30_random_progress_1.0_07,mod30,random_progress,7,1119,298,0.26630920464700625,0.0007988859999841225,0.8959731543624161,0.8972716608755166,0.07223011917399885,1.0,0.26630920464700625
mod30_random_progress_1.0_08,mod30,random_progress,8,1119,298,0.26630920464700625,0.0008214899999074987,0.912751677852349,0.907011232011232,0.07657844072188139,1.0,0.26630920464700625
mod30_random_progress_1.0_09,mod30,random_progress,9,1119,298,0.26630920464700625,0.000827627000035136,0.9093959731543624,0.9033609774962492,0.0741613737097481,1.0,0.26630920464700625
mod210_progress_0.1,mod210,deterministic_progress,-1,1119,26,0.02323503127792672,0.0005572790000769601,0.9230769230769231,0.9375,0.21550835223757472,0.1,0.02323503127792672
mod210_random_progress_0.1_00,mod210,random_progress,0,1119,26,0.02323503127792672,0.0005093100000976847,0.8846153846153846,0.8541666666666666,0.1856740221351482,0.1,0.02323503127792672
mod210_random_progress_0.1_01,mod210,random_progress,1,1119,26,0.02323503127792672,0.00048797599993122276,0.8846153846153846,0.8583333333333334,0.21550835223757472,0.1,0.02323503127792672
mod210_random_progress_0.1_02,mod210,random_progress,2,1119,26,0.02323503127792672,0.0005195759999878646,0.8461538461538461,0.75,0.33010242661717193,0.1,0.02323503127792672
mod210_random_progress_0.1_03,mod210,random_progress,3,1119,26,0.02323503127792672,0.0005659429998559062,0.8846153846153846,0.9017857142857143,0.29112531793496943,0.1,0.02323503127792672
mod210_random_progress_0.1_04,mod210,random_progress,4,1119,26,0.02323503127792672,0.0005617859999347274,0.8846153846153846,0.8705357142857143,0.2213514814051007,0.1,0.02323503127792672
mod210_random_progress_0.1_05,mod210,random_progress,5,1119,26,0.02323503127792672,0.0005589289999079483,1.0,1.0,0.3586306454939162,0.1,0.02323503127792672
mod210_random_progress_0.1_06,mod210,random_progress,6,1119,26,0.02323503127792672,0.0007469689999197726,0.9230769230769231,0.9166666666666666,0.1444284044820238,0.1,0.02323503127792672
mod210_random_progress_0.1_07,mod210,random_progress,7,1119,26,0.02323503127792672,0.0005905699999857461,0.8461538461538461,0.8428571428571429,0.1480030246786279,0.1,0.02323503127792672
mod210_random_progress_0.1_08,mod210,random_progress,8,1119,26,0.02323503127792672,0.000550236999970366,0.8076923076923077,0.8535714285714286,0.3787722554478587,0.1,0.02323503127792672
mod210_random_progress_0.1_09,mod210,random_progress,9,1119,26,0.02323503127792672,0.0005198510000354872,0.7692307692307693,0.7708333333333334,0.6001237368529594,0.1,0.02323503127792672
mod210_progress_0.2,mod210,deterministic_progress,-1,1119,52,0.04647006255585344,0.0005718710001474392,0.9038461538461539,0.9186507936507936,0.30184917852478177,0.2,0.04647006255585344
mod210_random_progress_0.2_00,mod210,random_progress,0,1119,52,0.04647006255585344,0.00060009000003447,0.9230769230769231,0.9308823529411765,0.25317934969409495,0.2,0.04647006255585344
mod210_random_progress_0.2_01,mod210,random_progress,1,1119,52,0.04647006255585344,0.0006287969999902998,0.8846153846153846,0.8841269841269841,0.07028940675053275,0.2,0.04647006255585344
mod210_random_progress_0.2_02,mod210,random_progress,2,1119,52,0.04647006255585344,0.0005886209999061975,0.8076923076923077,0.7996794871794872,0.05093833780160856,0.2,0.04647006255585344
mod210_random_progress_0.2_03,mod210,random_progress,3,1119,52,0.04647006255585344,0.0005851660000644188,0.8653846153846154,0.8772727272727272,0.35278751632639027,0.2,0.04647006255585344
mod210_random_progress_0.2_04,mod210,random_progress,4,1119,52,0.04647006255585344,0.0005846509998264082,0.7884615384615384,0.7855894105894106,0.1059668660204853,0.2,0.04647006255585344
mod210_random_progress_0.2_05,mod210,random_progress,5,1119,52,0.04647006255585344,0.000676973000054204,0.8653846153846154,0.8695804195804197,0.1314360349212896,0.2,0.04647006255585344
mod210_random_progress_0.2_06,mod210,random_progress,6,1119,52,0.04647006255585344,0.0006185569998251594,0.8846153846153846,0.8944444444444444,0.16326390321028386,0.2,0.04647006255585344
mod210_random_progress_0.2_07,mod210,random_progress,7,1119,52,0.04647006255585344,0.0005522330000076181,0.7884615384615384,0.7736111111111111,0.20478449164776238,0.2,0.04647006255585344
mod210_random_progress_0.2_08,mod210,random_progress,8,1119,52,0.04647006255585344,0.0007696000000123604,0.8461538461538461,0.8336101398601399,0.24324603010930088,0.2,0.04647006255585344
mod210_random_progress_0.2_09,mod210,random_progress,9,1119,52,0.04647006255585344,0.0006356910000704374,0.8461538461538461,0.8191459276018099,0.13779473430947958,0.2,0.04647006255585344
mod210_progress_0.3,mod210,deterministic_progress,-1,1119,77,0.06881143878462913,0.0006529120000777766,0.9090909090909091,0.9085227272727272,0.25017699012337086,0.30000000000000004,0.06881143878462913
mod210_random_progress_0.3_00,mod210,random_progress,0,1119,77,0.06881143878462913,0.0006576320001840941,0.8961038961038961,0.9033004506150286,0.19737010085535553,0.30000000000000004,0.06881143878462913
mod210_random_progress_0.3_01,mod210,random_progress,1,1119,77,0.06881143878462913,0.000637888999790448,0.8961038961038961,0.9039786967418546,0.21976950663277736,0.30000000000000004,0.06881143878462913
mod210_random_progress_0.3_02,mod210,random_progress,2,1119,77,0.06881143878462913,0.0006386450002082711,0.8961038961038961,0.8911842105263158,0.12745610064644913,0.30000000000000004,0.06881143878462913
mod210_random_progress_0.3_03,mod210,random_progress,3,1119,77,0.06881143878462913,0.0006524959999296698,0.8831168831168831,0.884536541889483,0.1454220489073036,0.30000000000000004,0.06881143878462913
mod210_random_progress_0.3_04,mod210,random_progress,4,1119,77,0.06881143878462913,0.0005974599998808117,0.8961038961038961,0.8972727272727272,0.23618026298991446,0.30000000000000004,0.06881143878462913
mod210_random_progress_0.3_05,mod210,random_progress,5,1119,77,0.06881143878462913,0.0006610819998513762,0.935064935064935,0.9100589225589226,0.17940415259450113,0.30000000000000004,0.06881143878462913
mod210_random_progress_0.3_06,mod210,random_progress,6,1119,77,0.06881143878462913,0.0006150140000045212,0.922077922077922,0.9012521043771043,0.21821431472906,0.30000000000000004,0.06881143878462913
mod210_random_progress_0.3_07,mod210,random_progress,7,1119,77,0.06881143878462913,0.0006374080001023685,0.8961038961038961,0.8535278514588859,0.3480844445991899,0.30000000000000004,0.06881143878462913
mod210_random_progress_0.3_08,mod210,random_progress,8,1119,77,0.06881143878462913,0.0006144500000573316,0.9090909090909091,0.9124670619235836,0.11789283102956027,0.30000000000000004,0.06881143878462913
mod210_random_progress_0.3_09,mod210,random_progress,9,1119,77,0.06881143878462913,0.0006434520000766497,0.922077922077922,0.9131477591036414,0.27171755858082935,0.30000000000000004,0.06881143878462913
mod210_progress_0.4,mod210,deterministic_progress,-1,1119,103,0.09204647006255585,0.0007362910000665579,0.912621359223301,0.9156313131313131,0.18072655023122242,0.4,0.09204647006255585
mod210_random_progress_0.4_00,mod210,random_progress,0,1119,103,0.09204647006255585,0.000657716999967306,0.8737864077669902,0.8749375624375624,0.12724606748397058,0.4,0.09204647006255585
mod210_random_progress_0.4_01,mod210,random_progress,1,1119,103,0.09204647006255585,0.000653572999908647,0.9320388349514563,0.93393849670147,0.10543394327459507,0.4,0.09204647006255585
mod210_random_progress_0.4_02,mod210,random_progress,2,1119,103,0.09204647006255585,0.0008034260001750226,0.8640776699029126,0.8623120300751879,0.04751121406942746,0.4,0.09204647006255585
mod210_random_progress_0.4_03,mod210,random_progress,3,1119,103,0.09204647006255585,0.0006452239999816811,0.8932038834951457,0.8972486772486773,0.12724606748397055,0.4,0.09204647006255585
mod210_random_progress_0.4_04,mod210,random_progress,4,1119,103,0.09204647006255585,0.0007172429998263397,0.9029126213592233,0.9063915012190874,0.04718151609012902,0.4,0.09204647006255585
mod210_random_progress_0.4_05,mod210,random_progress,5,1119,103,0.09204647006255585,0.0006678990000636986,0.883495145631068,0.8935483870967742,0.21989119966683154,0.4,0.09204647006255585
mod210_random_progress_0.4_06,mod210,random_progress,6,1119,103,0.09204647006255585,0.0006457839999711723,0.883495145631068,0.8679989365473236,0.16401606843835947,0.4,0.09204647006255585
mod210_random_progress_0.4_07,mod210,random_progress,7,1119,103,0.09204647006255585,0.0006504999998924177,0.912621359223301,0.8986363636363636,0.17715193003461827,0.4,0.09204647006255585
mod210_random_progress_0.4_08,mod210,random_progress,8,1119,103,0.09204647006255585,0.001171593999970355,0.8737864077669902,0.8649242424242425,0.18787579062443063,0.4,0.09204647006255585
mod210_random_progress_0.4_09,mod210,random_progress,9,1119,103,0.09204647006255585,0.0008045550000588264,0.912621359223301,0.9013104838709678,0.16878801287557366,0.4,0.09204647006255585
mod210_progress_0.5,mod210,deterministic_progress,-1,1119,128,0.11438784629133154,0.0007450130001416255,0.9296875,0.9320512820512821,0.1795129579982127,0.5,0.11438784629133154
mod210_random_progress_0.5_00,mod210,random_progress,0,1119,128,0.11438784629133154,0.0007167520000166405,0.921875,0.9256606606606607,0.0789628016085791,0.5,0.11438784629133154
mod210_random_progress_0.5_01,mod210,random_progress,1,1119,128,0.11438784629133154,0.0010438399999657122,0.875,0.8699930337861372,0.0772871983914209,0.5,0.11438784629133154
mod210_random_progress_0.5_02,mod210,random_progress,2,1119,128,0.11438784629133154,0.002165194000099291,0.90625,0.8968732792262204,0.1085371983914209,0.5,0.11438784629133154
mod210_random_progress_0.5_03,mod210,random_progress,3,1119,128,0.11438784629133154,0.0009201609998399363,0.90625,0.9028621125869702,0.0772871983914209,0.5,0.11438784629133154
